MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,Bedrooms,Bathrooms,SquareFeet,YearBuilt,Floors,Garage,Pool,Location,Price
2.1944,27.0,4.02,1.0342857142857143,1684.0,4.811428571428571,34.05,-117.64,0.957,2,1,840,1974,1,1,0,Suburban,13643793
4.8281,11.0,5.525606469002695,1.0296495956873315,1044.0,2.8140161725067387,34.03,-117.64,1.37,2,1,1103,1962,2,1,0,Suburban,16184598
2.4716,21.0,3.7210743801652892,1.0475206611570247,2556.0,5.2809917355371905,34.04,-117.64,1.025,2,1,686,1969,2,1,0,Suburban,11929203
4.1779,10.0,5.817850637522769,1.0546448087431695,2088.0,3.80327868852459,34.03,-117.64,1.591,2,1,967,1955,2,1,0,Suburban,15143267
4.0611,10.0,5.88086642599278,1.1191335740072201,2637.0,3.1732851985559565,34.02,-117.64,1.58,2,1,1118,1955,2,1,1,Suburban,17490719
5.6168,13.0,6.727524204702628,1.008298755186722,2780.0,3.8450899031811896,34.02,-117.63,1.754,2,1,1248,1965,2,1,0,Suburban,17922446
5.5632,9.0,7.241086587436333,0.9966044142614601,2280.0,3.870967741935484,34.02,-117.62,1.951,2,1,1494,1963,1,1,1,Suburban,22123662
4.8311,15.0,6.3478260869565215,1.0644122383252819,2240.0,3.607085346215781,34.03,-117.62,1.76,2,1,1360,1966,1,1,0,Suburban,17926405
5.0431,16.0,6.296296296296297,1.0030864197530864,1207.0,3.7253086419753085,34.02,-117.62,1.641,2,1,1353,1964,1,0,0,Suburban,17520769
3.8125,15.0,5.460365853658536,1.0548780487804879,1219.0,3.716463414634146,34.02,-117.61,1.703,2,1,1167,1960,1,1,0,Suburban,15175470
5.2849,16.0,5.907303370786517,0.9775280898876404,1305.0,3.6657303370786516,34.02,-117.6,1.604,2,1,1168,1966,1,1,0,Suburban,17165742
5.5677,16.0,6.2719665271966525,0.9707112970711297,918.0,3.8410041841004183,34.03,-117.6,1.754,2,1,1202,1970,2,0,0,Suburban,15988057
2.8281,33.0,4.204761904761905,1.0047619047619047,1007.0,4.795238095238095,34.05,-117.62,1.036,2,1,766,1984,1,1,0,Suburban,12844311
3.1672,8.0,5.524832214765101,1.0281879194630872,1785.0,2.3959731543624163,34.04,-117.61,1.502,2,1,954,1958,1,1,0,Suburban,13836861
5.5425,12.0,7.181585677749361,1.1138107416879794,3019.0,3.860613810741688,34.02,-117.66,2.023,2,1,1535,1962,3,1,0,Suburban,21672808
2.125,6.0,5.904761904761905,1.119047619047619,119.0,2.8333333333333335,34.02,-117.64,4.167,2,1,1163,1958,3,1,1,Suburban,18463146
3.9696,25.0,10.352941176470589,1.2058823529411764,99.0,2.911764705882353,34.01,-117.61,5.0,2,1,1945,1975,2,0,0,Suburban,22674003
7.7197,8.0,9.0,1.2857142857142858,25.0,3.5714285714285716,34.02,-117.61,2.75,3,2,1717,1954,1,1,0,Suburban,23525123
2.4375,29.0,6.74496644295302,1.0201342281879195,513.0,3.442953020134228,33.99,-117.64,1.813,2,1,1262,1980,2,1,0,Suburban,17147023
5.411,5.0,5.137037037037037,0.8740740740740741,855.0,3.1666666666666665,34.0,-117.66,2.011,2,1,1031,1959,2,1,1,Suburban,19173853
2.7284,26.0,6.004901960784314,0.9754901960784313,717.0,3.514705882352941,33.98,-117.6,2.25,2,1,1307,1974,1,0,0,Suburban,15816758
4.2578,36.0,5.258823529411765,1.1176470588235294,2886.0,33.95294117647059,33.94,-117.63,1.833,2,1,1016,1983,2,0,0,Suburban,14570299
4.0037,2.0,7.536463536463536,1.5144855144855145,2801.0,2.798201798201798,34.0,-117.58,2.452,3,2,1282,1954,1,1,0,Suburban,17928381
5.485,3.0,8.543028685790526,1.4803202134756503,4249.0,2.8345563709139427,34.15,-117.57,3.431,3,2,1689,1957,3,1,0,Suburban,22291304
5.9369,5.0,7.855313700384123,1.1254801536491676,2795.0,3.5787451984635084,34.13,-117.57,2.252,2,1,1555,1954,2,1,0,Suburban,20359943
5.1333,4.0,7.107561665992721,1.1399110392236151,7766.0,3.1403154063890013,34.12,-117.54,1.818,2,1,1399,1952,1,1,1,Suburban,19841298
3.9241,16.0,5.298245614035087,0.9373433583959899,1463.0,3.6666666666666665,34.11,-117.54,1.315,2,1,996,1964,2,1,1,Suburban,16938870
4.6437,21.0,7.507645259938838,1.165137614678899,1094.0,3.345565749235474,34.14,-117.51,1.917,2,1,1523,1970,1,1,0,Suburban,18894383
5.285,2.0,9.232253086419753,1.3904320987654322,4436.0,3.4228395061728394,34.12,-117.5,1.917,3,2,1853,1950,3,1,0,Suburban,24852311
4.1,2.0,14.36,1.96,119.0,2.38,34.16,-117.51,3.15,4,3,2869,1949,1,0,0,Suburban,31327867
5.3638,3.0,6.444695259593679,1.0372460496613995,2874.0,3.2437923250564333,34.14,-117.55,2.063,2,1,1330,1951,1,1,0,Suburban,17832138
7.8252,10.0,8.437611408199643,1.052584670231729,3819.0,3.4037433155080214,34.16,-117.59,3.614,2,1,1644,1964,1,1,0,Suburban,21692043
5.3678,7.0,7.38625,1.090625,5499.0,3.436875,34.14,-117.58,2.317,2,1,1428,1956,1,0,0,Suburban,17450000
6.5138,16.0,8.127098321342926,1.0215827338129497,5669.0,3.3986810551558753,34.15,-117.62,3.115,2,1,1763,1962,3,0,0,Suburban,22724031
5.5198,14.0,6.559751037344398,1.0311203319502074,7363.0,3.055186721991701,34.14,-117.61,2.456,2,1,1367,1965,3,1,0,Suburban,19112544
4.4611,21.0,6.2759134973900075,1.0335570469798658,4308.0,3.2125279642058167,34.13,-117.61,1.646,2,1,1337,1970,1,1,0,Suburban,18088573
4.6997,17.0,5.7786391042205,1.0318690783807063,3954.0,3.405684754521964,34.12,-117.61,1.569,2,1,1278,1970,1,0,0,Suburban,15925371
3.8505,10.0,5.412126068376068,1.0456730769230769,9716.0,2.59508547008547,34.13,-117.59,1.696,2,1,1135,1960,2,1,0,Suburban,16696659
4.7547,14.0,5.791438526630165,1.0228969636635141,6443.0,3.207068193130911,34.11,-117.58,1.576,2,1,1251,1959,2,1,0,Suburban,18315989
4.8889,18.0,5.860894941634241,1.0330739299610896,3360.0,3.2684824902723735,34.11,-117.6,1.557,2,1,1014,1971,1,0,0,Suburban,14998189
4.7193,4.0,5.664495114006515,1.035016286644951,3455.0,2.813517915309446,34.12,-117.56,1.787,2,1,1153,1953,2,1,0,Suburban,16102504
3.7973,4.0,4.860127157129882,1.0990009082652135,2988.0,2.7138964577656677,34.12,-117.56,1.813,2,1,953,1957,1,1,0,Suburban,13945124
3.6033,9.0,4.946764091858038,1.0686325678496869,10323.0,2.693893528183716,34.1,-117.61,1.326,2,1,1157,1954,1,0,0,Suburban,14897111
2.3603,17.0,4.073743016759776,1.1564245810055866,1987.0,2.2201117318435752,34.1,-117.59,1.393,2,1,907,1963,2,1,0,Suburban,13529609
3.5186,4.0,4.555873925501433,1.1346704871060171,3359.0,2.406160458452722,34.1,-117.58,1.278,2,1,848,1951,2,1,0,Suburban,13809945
1.9531,27.0,4.075675675675676,1.0810810810810811,746.0,4.032432432432432,34.09,-117.58,1.008,2,1,852,1976,2,1,0,Suburban,13119386
3.9755,16.0,4.802,0.93,1757.0,3.514,34.09,-117.59,1.204,2,1,977,1966,2,1,0,Suburban,14517458
3.1458,4.0,4.879818594104308,1.3151927437641724,1083.0,2.45578231292517,34.07,-117.57,1.188,3,2,1021,1953,2,1,0,Suburban,15073356
5.0769,16.0,6.1046099290780145,0.9964539007092199,2130.0,3.776595744680851,34.03,-117.59,1.614,2,1,1119,1961,1,0,0,Suburban,15058383
4.7857,14.0,5.9714285714285715,1.0653061224489795,881.0,3.595918367346939,34.02,-117.59,1.525,2,1,1230,1962,2,1,0,Suburban,17450059
5.2692,4.0,5.756238003838772,1.0479846449136276,3182.0,3.053742802303263,34.02,-117.58,1.748,2,1,1128,1954,2,1,0,Suburban,17422299
4.6727,5.0,5.395330739299611,1.0202334630350194,3845.0,2.992217898832685,34.02,-117.57,1.589,2,1,1107,1953,2,1,1,Suburban,18146543
2.9386,18.0,4.895196506550218,1.1379912663755458,4028.0,3.517903930131004,34.06,-117.53,1.164,2,1,906,1966,2,1,0,Suburban,13432238
3.7917,5.0,4.770742358078603,1.0655021834061136,1379.0,3.010917030567686,34.1,-117.53,1.03,2,1,895,1954,1,0,1,Suburban,14781265
4.8283,4.0,6.795894428152493,1.0533724340175954,5804.0,3.4041055718475075,34.13,-117.42,1.419,2,1,1476,1956,1,1,1,Suburban,20766123
3.2056,7.0,5.564485981308411,1.0009345794392523,3567.0,3.333644859813084,34.12,-117.43,1.341,2,1,1007,1956,1,1,1,Suburban,15545830
3.6417,16.0,5.760820045558087,1.0990888382687927,3388.0,3.85876993166287,34.13,-117.45,1.19,2,1,1054,1967,2,1,0,Suburban,15786549
0.8926,10.0,6.0,1.1008403361344539,381.0,3.2016806722689077,34.14,-117.46,1.161,2,1,1194,1962,1,1,0,Suburban,14375057
4.1797,6.0,6.794212218649518,1.1363344051446946,5690.0,3.6591639871382635,34.12,-117.47,1.41,2,1,1281,1956,3,1,1,Suburban,19250492
2.5833,35.0,4.472906403940887,1.1133004926108374,667.0,3.2857142857142856,34.1,-117.46,0.935,2,1,806,1985,2,0,1,Suburban,14431569
1.9583,7.0,5.362804878048781,1.4420731707317074,1064.0,3.2439024390243905,34.1,-117.46,1.088,3,2,1083,1953,2,1,0,Suburban,15219578
3.5488,8.0,4.768218623481781,0.9746963562753036,3310.0,3.3502024291497974,34.09,-117.46,1.016,2,1,803,1962,2,1,0,Suburban,13858328
3.6394,32.0,5.4655172413793105,1.0862068965517242,2612.0,4.503448275862069,34.09,-117.48,0.992,2,1,992,1981,2,1,1,Suburban,17305543
3.1838,32.0,5.689655172413793,1.1310344827586207,1124.0,3.8758620689655174,34.09,-117.48,0.986,2,1,1343,1977,2,1,0,Suburban,17741216
2.5833,30.0,4.546719681908549,1.0556660039761432,1796.0,3.570576540755467,34.1,-117.48,0.906,2,1,955,1983,2,0,1,Suburban,16452843
3.6602,18.0,5.455840455840455,1.0683760683760684,2767.0,3.9415954415954415,34.08,-117.46,1.207,2,1,1016,1969,1,1,0,Suburban,14917512
2.9973,19.0,4.914330218068536,0.8909657320872274,2482.0,3.866043613707165,34.07,-117.46,1.134,2,1,1024,1965,1,1,0,Suburban,14341110
3.915,28.0,5.652941176470589,1.1235294117647059,1565.0,4.602941176470588,34.08,-117.48,1.174,2,1,1187,1978,3,1,0,Suburban,17649413
3.1028,17.0,5.137254901960785,1.0924369747899159,1253.0,3.5098039215686274,34.08,-117.48,1.064,2,1,1126,1971,2,1,0,Suburban,16072006
1.5972,24.0,5.438502673796791,1.213903743315508,568.0,3.037433155080214,34.07,-117.47,1.125,2,1,1074,1977,2,1,0,Suburban,15768524
2.9107,27.0,5.807339449541284,1.135321100917431,1305.0,2.993119266055046,34.06,-117.42,1.431,2,1,1259,1976,2,0,0,Suburban,15633940
4.3397,24.0,6.508045977011494,1.0988505747126436,1582.0,3.636781609195402,34.06,-117.46,1.956,2,1,1097,1971,2,0,0,Suburban,15377497
2.7574,33.0,6.021834061135372,1.1921397379912664,884.0,3.8602620087336246,34.06,-117.47,1.25,2,1,1098,1987,2,1,0,Suburban,15826274
3.9464,20.0,7.644329896907217,1.2835051546391754,660.0,3.402061855670103,34.05,-117.49,2.077,3,2,1545,1968,3,0,0,Suburban,20529126
5.1647,5.0,5.942942942942943,0.9984984984984985,2456.0,3.6876876876876876,34.04,-117.5,1.547,2,1,1221,1952,2,1,0,Suburban,17667063
5.0175,4.0,5.424050632911392,1.0268987341772151,2158.0,3.4145569620253164,34.04,-117.5,1.434,2,1,993,1949,2,1,1,Suburban,17271027
4.1775,4.0,5.495446265938069,1.0655737704918034,3527.0,3.2122040072859743,34.04,-117.49,1.437,2,1,1125,1958,2,1,1,Suburban,18280672
4.2429,3.0,7.3166571915861285,1.3160886867538375,5820.0,3.3086981239340534,34.04,-117.46,1.473,3,2,1400,1954,3,1,0,Suburban,20142306
5.246,11.0,7.290148448043185,1.0074224021592442,5221.0,3.5229419703103915,34.14,-117.38,1.614,2,1,1430,1963,2,1,0,Suburban,18922283
4.7909,4.0,7.9763779527559056,1.2230971128608923,5020.0,3.293963254593176,34.15,-117.4,1.492,2,1,1697,1950,2,1,0,Suburban,21401693
5.3671,16.0,7.047808764940239,1.0119521912350598,1778.0,7.083665338645418,34.18,-117.4,1.818,2,1,1500,1968,1,0,0,Suburban,18028381
3.7578,16.0,2.539473684210526,0.5921052631578947,312.0,4.105263157894737,34.2,-117.38,1.375,1,1,500,1969,2,0,0,Suburban,10015439
2.9112,7.0,5.4604810996563575,1.0687285223367697,4052.0,3.4810996563573884,34.11,-117.45,1.217,2,1,986,1958,1,1,0,Suburban,14546654
2.7827,9.0,4.764444444444444,1.13,3156.0,3.506666666666667,34.1,-117.45,1.058,2,1,911,1954,2,1,0,Suburban,12969455
2.0308,6.0,4.827556325823224,1.1403812824956672,4048.0,3.5077989601386483,34.1,-117.45,0.911,2,1,962,1954,2,0,0,Suburban,12725884
3.3958,25.0,6.06980056980057,1.272079772079772,2319.0,3.3034188034188032,34.11,-117.42,1.119,3,2,1148,1976,1,1,0,Suburban,16689927
4.1399,18.0,5.359838274932614,1.0902964959568733,2231.0,3.0067385444743935,34.1,-117.42,1.154,2,1,1176,1968,2,1,1,Suburban,18693347
3.7011,34.0,4.637931034482759,0.9137931034482759,834.0,2.8758620689655174,34.1,-117.43,0.995,2,1,962,1986,2,0,0,Suburban,13986125
2.7757,17.0,5.267948717948718,1.1333333333333333,2544.0,3.2615384615384615,34.11,-117.43,1.098,2,1,1094,1967,2,1,0,Suburban,15545686
2.4735,43.0,5.185792349726776,1.1420765027322404,971.0,2.6530054644808745,34.1,-117.43,0.899,2,1,910,1997,2,1,0,Suburban,13562218
2.075,43.0,4.624641833810888,1.146131805157593,926.0,2.653295128939828,34.1,-117.44,0.951,2,1,1041,1993,2,1,0,Suburban,14218576
2.3682,24.0,4.617529880478088,1.1035856573705178,2541.0,3.3745019920318726,34.09,-117.44,0.974,2,1,641,1978,2,0,1,Suburban,13294459
2.375,12.0,4.606914212548015,1.0601792573623559,2588.0,3.313700384122919,34.09,-117.44,1.138,2,1,1004,1962,2,1,0,Suburban,14395291
3.6025,15.0,5.121304791029561,1.0112130479102956,3208.0,3.27013251783894,34.08,-117.44,1.164,2,1,1117,1966,3,1,0,Suburban,16532837
4.1375,28.0,6.105162523900574,1.0038240917782026,1750.0,3.3460803059273423,34.09,-117.42,1.283,2,1,1177,1977,1,1,1,Suburban,18156894
3.4844,28.0,5.18018018018018,0.9436936936936937,1312.0,2.954954954954955,34.08,-117.42,1.277,2,1,1163,1981,2,0,0,Suburban,15306247
4.263,31.0,5.9609665427509295,1.0408921933085502,1582.0,2.940520446096654,34.08,-117.43,1.274,2,1,1185,1982,1,1,0,Suburban,16246127
2.7437,18.0,5.535776614310646,1.1029668411867364,1621.0,2.8289703315881325,34.09,-117.43,1.202,2,1,1113,1963,2,1,0,Suburban,15420447
2.7569,21.0,5.315852205005959,1.1084624553039333,2657.0,3.166865315852205,34.08,-117.42,1.275,2,1,1097,1974,2,1,1,Suburban,17545903
2.1189,13.0,4.4779195289499505,1.1648675171736997,2475.0,2.4288518155053973,34.08,-117.43,1.217,2,1,1214,1963,2,1,1,Suburban,17904757
3.3553,21.0,5.517515923566879,1.017515923566879,2292.0,3.6496815286624202,34.07,-117.45,1.135,2,1,1237,1973,1,1,0,Suburban,16542054
2.3768,18.0,4.906,1.074,1503.0,3.006,34.07,-117.43,0.953,2,1,1051,1971,3,0,0,Suburban,14202287
2.5181,12.0,5.283815480844409,1.2118842845973417,3204.0,2.505082095387021,34.11,-117.41,1.055,2,1,965,1958,3,1,1,Suburban,17039634
2.5272,5.0,6.080049261083744,1.4027093596059113,2204.0,2.7142857142857144,34.1,-117.41,0.92,3,2,1230,1951,1,0,1,Suburban,17890204
3.8531,21.0,5.030555555555556,0.9263888888888889,2503.0,3.4763888888888888,34.08,-117.4,1.054,2,1,924,1970,2,0,0,Suburban,13519724
3.5655,38.0,5.153846153846154,0.9698996655518395,861.0,2.879598662207358,34.08,-117.41,0.956,2,1,1112,1987,3,0,1,Suburban,17360542
3.6466,21.0,5.769230769230769,1.0262237762237763,1896.0,3.3146853146853146,34.09,-117.41,1.306,2,1,1167,1975,2,1,0,Suburban,16772726
3.1287,29.0,5.383399209486166,0.9920948616600791,776.0,3.067193675889328,34.1,-117.41,1.02,2,1,964,1983,2,1,0,Suburban,14658889
3.5481,29.0,5.261842105263158,1.0157894736842106,2602.0,3.4236842105263157,34.11,-117.41,1.055,2,1,1060,1975,2,1,0,Suburban,16014676
4.2121,14.0,5.14095744680851,0.9228723404255319,1443.0,3.8377659574468086,34.11,-117.4,1.281,2,1,943,1968,2,0,0,Suburban,12844211
4.8889,5.0,6.1587628865979385,0.9422680412371134,1821.0,3.754639175257732,34.11,-117.39,1.389,2,1,1246,1953,2,1,0,Suburban,17449440
4.9444,16.0,5.533980582524272,0.8786407766990292,627.0,3.0436893203883497,34.11,-117.39,1.327,2,1,1020,1969,2,1,1,Suburban,18654655
3.3066,36.0,5.443636363636363,0.96,894.0,3.250909090909091,34.11,-117.38,0.963,2,1,1091,1984,2,1,1,Suburban,18267171
3.1375,32.0,4.809379727685325,1.0015128593040847,1878.0,2.841149773071104,34.11,-117.38,1.012,2,1,1036,1977,3,1,0,Suburban,16672444
2.4492,12.0,5.817004048582996,1.2275303643724695,4862.0,3.9368421052631577,34.1,-117.39,1.038,2,1,1158,1961,3,1,1,Suburban,17420346
2.4028,19.0,4.3478260869565215,0.9173913043478261,572.0,2.4869565217391303,34.1,-117.39,1.125,2,1,830,1965,2,1,1,Suburban,14733529
4.1632,9.0,6.021621621621621,1.0756756756756756,1316.0,3.556756756756757,34.13,-117.39,1.198,2,1,1224,1959,2,1,0,Suburban,16819030
3.7198,13.0,5.692156862745098,1.0,1844.0,3.615686274509804,34.13,-117.38,1.129,2,1,1208,1958,2,1,1,Suburban,18824817
3.875,17.0,5.840958605664488,1.0239651416122004,1621.0,3.531590413943355,34.13,-117.37,1.185,2,1,1057,1968,1,1,0,Suburban,15722173
2.1856,23.0,5.0418250950570345,1.1406844106463878,722.0,2.7452471482889735,34.13,-117.38,1.078,2,1,1034,1974,2,1,0,Suburban,14561350
2.3456,12.0,4.866323907455013,1.2673521850899743,1054.0,2.709511568123393,34.13,-117.37,1.408,3,2,1105,1960,2,1,0,Suburban,15585692
2.4053,17.0,5.477022058823529,1.1102941176470589,4115.0,3.782169117647059,34.12,-117.38,1.052,2,1,1152,1970,1,1,0,Suburban,14931757
4.9196,7.0,6.3158551810237205,0.9737827715355806,3253.0,4.061173533083646,34.12,-117.39,1.405,2,1,1268,1954,2,0,0,Suburban,16601775
3.3438,8.0,5.455172413793103,1.1241379310344828,2184.0,3.0124137931034483,34.09,-117.38,1.276,2,1,1155,1957,2,1,0,Suburban,15759799
3.2879,32.0,6.097807757166947,1.0640809443507588,2131.0,3.593591905564924,34.09,-117.36,0.955,2,1,1264,1981,3,0,1,Suburban,18645550
2.9554,17.0,4.643020594965675,0.9244851258581236,1190.0,2.723112128146453,34.08,-117.37,1.15,2,1,1003,1969,1,0,0,Suburban,12507261
3.6875,11.0,5.486486486486487,1.0994208494208495,3095.0,2.9874517374517375,34.08,-117.38,1.126,2,1,894,1965,2,1,0,Suburban,14916291
4.9091,6.0,4.94017094017094,0.8162393162393162,910.0,3.888888888888889,34.07,-117.38,1.224,2,1,832,1960,2,1,1,Suburban,16557433
4.125,52.0,3.125,0.5625,60.0,3.75,34.07,-117.37,2.625,1,1,725,2000,2,1,1,Suburban,15573582
3.7348,4.0,5.705276705276705,1.178893178893179,4775.0,3.072715572715573,34.08,-117.36,1.258,2,1,990,1949,3,1,0,Suburban,14635609
4.4034,5.0,6.427829698857736,1.0311526479750779,3615.0,3.7538940809968846,34.09,-117.4,1.332,2,1,1325,1954,2,1,0,Suburban,18428596
4.3958,10.0,6.15450643776824,1.0139484978540771,3528.0,3.7854077253218885,34.09,-117.39,1.307,2,1,1195,1955,2,1,0,Suburban,16726848
3.8558,15.0,6.086687306501548,1.0247678018575852,1118.0,3.461300309597523,34.07,-117.39,1.227,2,1,1117,1962,2,1,0,Suburban,16980063
3.0278,26.0,5.803347280334728,1.1589958158995817,664.0,2.778242677824268,34.07,-117.39,0.968,2,1,1195,1976,1,1,1,Suburban,18002659
2.066,28.0,5.196750902527076,1.1895306859205776,1661.0,2.9981949458483754,34.07,-117.4,0.881,2,1,1059,1973,2,1,0,Suburban,14968475
2.3889,44.0,4.933806146572104,1.0567375886524824,1270.0,3.0023640661938535,34.1,-117.37,0.861,2,1,1197,1998,2,0,0,Suburban,15025452
1.6977,10.0,5.042962962962963,1.2666666666666666,1656.0,2.453333333333333,34.1,-117.37,0.913,3,2,946,1957,2,1,0,Suburban,13882107
4.1581,22.0,6.3585118376550165,1.0022547914317925,3157.0,3.5591882750845545,34.12,-117.35,1.265,2,1,1415,1973,1,0,0,Suburban,17716533
3.25,35.0,5.90258449304175,1.0357852882703777,1555.0,3.091451292246521,34.11,-117.36,1.071,2,1,1215,1981,1,1,0,Suburban,16412734
3.8398,32.0,6.23046875,1.109375,1614.0,3.15234375,34.12,-117.37,1.182,2,1,1179,1982,2,1,0,Suburban,17746761
4.0294,18.0,5.865269461077844,1.0409181636726548,3114.0,3.1077844311377247,34.13,-117.37,1.332,2,1,1252,1969,1,1,0,Suburban,16500343
3.7286,26.0,7.101449275362318,1.0326086956521738,1862.0,3.3731884057971016,34.13,-117.35,1.32,2,1,1476,1972,3,0,0,Suburban,17913251
2.3205,29.0,4.636513157894737,1.0476973684210527,1683.0,2.768092105263158,34.1,-117.36,0.876,2,1,930,1978,2,1,0,Suburban,13837410
2.3578,31.0,5.29038854805726,1.0858895705521472,1227.0,2.5092024539877302,34.1,-117.36,0.886,2,1,1084,1985,1,1,0,Suburban,14220991
3.6227,33.0,5.633136094674557,1.014792899408284,1366.0,4.041420118343195,34.1,-117.36,0.928,2,1,1066,1987,2,0,0,Suburban,14736250
3.3571,17.0,6.083333333333333,1.1027131782945736,1612.0,3.124031007751938,34.06,-117.38,1.123,2,1,1134,1962,2,1,1,Suburban,18483759
3.9191,17.0,5.798936170212766,1.0723404255319149,3533.0,3.758510638297872,34.06,-117.4,1.016,2,1,1235,1964,1,1,0,Suburban,17173818
3.025,17.0,5.6390532544378695,0.9881656804733728,1550.0,4.585798816568047,34.04,-117.4,0.818,2,1,1105,1962,1,0,0,Suburban,12988528
2.8682,27.0,5.175531914893617,0.973404255319149,1841.0,3.2641843971631204,34.04,-117.39,0.964,2,1,1027,1974,1,1,0,Suburban,13678661
3.5139,14.0,5.569832402234637,0.9720670391061452,1729.0,3.2197392923649906,34.04,-117.35,1.468,2,1,1141,1962,1,0,0,Suburban,14115111
2.9844,28.0,5.586510263929619,1.0909090909090908,1480.0,4.340175953079179,34.17,-117.35,0.792,2,1,1143,1977,2,1,0,Suburban,15324524
2.1935,31.0,4.794029850746269,1.0567164179104478,1049.0,3.1313432835820896,34.16,-117.34,0.727,2,1,815,1979,2,0,0,Suburban,12396009
1.6993,28.0,4.721153846153846,1.0673076923076923,1196.0,3.8333333333333335,34.15,-117.33,0.678,2,1,1072,1976,1,1,0,Suburban,14311360
1.8438,32.0,5.139817629179332,1.0729483282674772,1457.0,4.428571428571429,34.14,-117.32,0.666,2,1,1040,1985,2,1,1,Suburban,16687051
1.9423,29.0,4.689458689458689,1.1139601139601139,1296.0,3.6923076923076925,34.14,-117.33,0.697,2,1,917,1982,3,1,0,Suburban,14868342
2.225,37.0,5.2701149425287355,1.1293103448275863,1198.0,3.442528735632184,34.14,-117.34,0.816,2,1,1097,1990,2,0,0,Suburban,14495212
2.2974,32.0,4.898366606170599,1.0018148820326678,2086.0,3.7858439201451906,34.15,-117.35,0.845,2,1,1003,1981,2,0,1,Suburban,15188573
2.4444,36.0,6.154121863799283,1.2473118279569892,1054.0,3.7777777777777777,34.16,-117.35,0.734,2,1,1307,1985,1,0,0,Suburban,15181696
2.4524,41.0,5.340116279069767,1.188953488372093,1430.0,4.156976744186046,34.13,-117.32,0.704,2,1,1121,1987,1,0,1,Suburban,15661412
2.3508,37.0,5.094138543516874,1.019538188277087,2055.0,3.650088809946714,34.12,-117.32,0.705,2,1,1090,1987,1,1,0,Suburban,15264867
1.4066,39.0,4.633123689727463,1.0440251572327044,1752.0,3.6729559748427674,34.12,-117.32,0.664,2,1,1061,1985,2,1,0,Suburban,15118102
1.3417,33.0,4.421800947867299,1.037914691943128,838.0,3.971563981042654,34.12,-117.33,0.69,2,1,972,1987,2,0,1,Suburban,15741330
2.2449,30.0,7.508038585209003,1.167202572347267,1214.0,3.9035369774919615,34.13,-117.33,0.932,2,1,1485,1979,3,0,0,Suburban,17316833
1.6375,18.0,4.566009104704097,1.1229135053110775,2317.0,3.5159332321699543,34.13,-117.33,0.724,2,1,800,1967,2,1,0,Suburban,12750722
2.125,29.0,5.335714285714285,1.0214285714285714,991.0,3.539285714285714,34.13,-117.34,0.706,2,1,1233,1977,2,1,0,Suburban,15928736
